1745
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|SI|NO|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
15|35|4020|B|1|0|1|1474|73|7|0|1535|12|161|0|1|162|2021|8|1|19|5|37|1|N
15|35|4446|B|1|0|3|1935|89|7|0|1535|25|70|2|1|73|2021|8|1|18|35|46|1|N
15|35|4492|C|1|0|2|1651|91|7|0|1535|17|35|0|1|36|2021|8|1|19|28|40|1|N
15|35|4495|B|1|0|2|1819|91|7|0|1535|19|346|0|2|348|2021|8|1|18|44|0|1|N
15|35|5733|B|1|0|2|1978|114|9|0|1535|30|80|3|2|85|2021|8|1|19|33|29|1|N
15|36|164|B|1|0|3|1134|7|10|0|1536|5|129|4|2|135|2021|8|1|18|52|49|1|N
15|36|4287|B|1|0|2|1041|123|9|0|1536|39|75|3|0|78|2021|8|1|18|38|13|1|N
15|36|4298|B|1|0|3|1935|83|9|0|1536|17|15|1|0|16|2021|8|1|18|54|28|1|N
15|36|4316|B|1|0|3|1529|83|9|0|1536|38|90|1|0|91|2021|8|1|19|11|56|1|N
15|36|4323|B|1|0|3|1606|83|9|0|1536|14|87|3|0|90|2021|8|1|18|40|29|1|N
15|36|5655|C|1|0|1|1442|111|10|0|1536|33|134|1|1|136|2021|8|1|19|4|30|1|N
15|37|655|C|1|0|1|1899|23|12|0|1537|1|258|0|1|259|2021|8|1|18|51|54|1|N
15|37|660|B|1|0|1|1636|23|12|0|1537|3|130|2|1|133|2021|8|1|18|32|44|1|N
15|37|663|C|1|0|2|1974|23|12|0|1537|4|135|3|0|138|2021|8|1|18|43|47|1|N
15|37|668|B|1|0|1|1691|24|19|0|1537|5|153|2|0|155|2021|8|1|19|43|36|1|N
15|37|684|C|1|0|1|1343|24|19|0|1537|10|106|0|0|106|2021|8|1|18|44|48|1|N
15|37|4507|B|1|0|1|1836|92|12|0|1537|21|166|4|2|172|2021|8|1|19|10|31|1|N
15|38|234|B|1|0|1|1116|11|23|0|1538|1|139|2|0|141|2021|8|1|18|55|24|1|N
15|38|245|C|1|0|3|1489|11|23|0|1538|6|96|3|1|100|2021|8|1|18|37|6|1|N
15|38|4618|C|1|0|1|1905|100|23|0|1538|11|192|1|1|194|2021|8|1|18|59|26|1|N
15|38|4662|C|1|0|1|1929|100|23|0|1538|23|181|3|2|186|2021|8|1|18|49|36|1|N
15|38|4679|B|1|0|2|1938|100|23|0|1538|28|157|2|0|159|2021|8|1|18|32|38|1|N
15|38|6630|B|1|0|1|1780|100|23|0|1538|26|124|3|127|254|2021|8|1|19|1|2|1|N
15|39|1257|C|2|0|1|1551|32|31|0|1539|25|104|0|1|105|2021|8|1|19|12|6|1|N
15|39|3943|C|2|0|1|1406|71|31|0|1539|13|137|2|0|139|2021|8|1|19|19|5|1|N
15|39|3948|C|2|0|1|1536|71|31|0|1539|17|125|4|0|129|2021|8|1|19|34|4|1|N
15|39|3983|C|2|0|1|1522|71|31|0|1539|20|116|0|0|116|2021|8|1|19|17|2|1|N
15|39|3998|B|1|0|1|1983|71|31|0|1539|2|234|7|0|241|2021|8|1|19|8|10|1|N
15|39|6636|C|1|0|1|1779|71|31|0|1539|17|68|0|0|68|2021|8|1|19|32|34|1|N
15|40|101|C|1|0|3|1421|5|45|0|1540|2|43|4|1|48|2021|8|1|18|32|35|1|N
15|40|106|C|1|0|3|1982|5|45|0|1540|13|81|4|3|88|2021|8|1|18|36|12|1|N
15|40|115|C|1|0|3|1949|5|45|0|1540|11|43|1|0|44|2021|8|1|18|20|21|1|N
15|40|4407|B|1|0|3|1343|88|45|0|1540|14|71|3|0|74|2021|8|1|18|11|16|1|N
15|40|4427|C|2|0|1|1553|88|45|0|1540|15|82|2|0|84|2021|8|1|18|15|52|1|N
15|40|5829|C|1|0|2|1474|119|36|0|1540|28|110|3|0|113|2021|8|1|18|37|28|1|N
15|41|4188|B|1|0|1|1794|82|33|0|1541|7|198|5|0|203|2021|8|1|18|29|24|1|N
15|41|4208|C|4|0|2|1698|82|33|0|1541|5|130|6|1|137|2021|8|1|18|19|28|1|N
15|41|4213|C|2|0|1|1919|82|33|0|1541|8|214|7|4|225|2021|8|1|18|45|46|1|N
15|41|4213|C|5|0|1|1919|82|33|0|1541|9|211|5|2|218|2021|8|1|18|59|35|1|N
15|41|4255|B|1|0|1|1276|82|33|0|1541|21|174|3|0|177|2021|8|1|19|3|27|1|N
15|41|6265|B|1|0|1|1502|82|33|0|1541|27|119|2|1|122|2021|8|1|19|21|27|1|N
16|1|170|C|1|0|2|1696|10|22|0|1601|1|124|0|0|124|2021|8|1|18|38|53|1|N
16|1|420|C|3|0|2|1613|29|22|0|1601|14|34|0|0|34|2021|8|1|19|39|45|1|N
16|1|806|B|1|0|1|2007|50|24|0|1601|23|285|1|0|286|2021|8|1|19|4|28|1|N
16|1|850|C|2|0|1|1824|50|24|0|1601|18|205|3|0|208|2021|8|1|18|15|0|1|N
16|1|868|C|4|0|2|1807|50|24|0|1601|25|163|2|0|165|2021|8|1|19|10|29|1|N
16|1|1435|C|1|0|1|1451|65|22|0|1601|12|129|3|0|132|2021|8|1|18|45|2|1|N
16|2|28|B|1|0|1|1625|3|8|0|1602|1|101|2|1|104|2021|8|1|18|26|31|1|N
16|2|38|C|2|0|1|1612|4|2|0|1602|3|181|2|2|185|2021|8|1|19|23|19|1|N
16|2|1609|C|1|0|1|1609|72|2|0|1602|24|76|1|0|77|2021|8|1|18|5|2|1|N
16|2|1960|B|1|0|1|1832|89|8|0|1602|31|28|0|1|29|2021|8|1|18|10|6|1|N
16|2|1961|C|2|0|1|1514|89|8|0|1602|31|49|0|0|49|2021|8|1|18|22|33|1|N
16|2|2690|C|1|0|2|1811|89|8|0|1602|33|105|3|0|108|2021|8|1|18|25|7|1|N
16|3|610|C|1|0|1|1983|38|18|0|1603|4|164|1|0|165|2021|8|1|19|3|40|1|N
16|3|1386|C|1|0|3|1504|62|13|0|1603|10|16|1|2|19|2021|8|1|18|14|39|2|N
16|3|1769|B|1|0|2|1609|78|18|0|1603|11|372|0|2|374|2021|8|1|19|51|35|1|N
16|3|2146|C|2|0|3|1488|100|18|0|1603|17|90|1|2|93|2021|8|1|20|22|37|1|N
16|3|2584|B|1|0|2|1438|113|13|0|1603|26|70|4|0|74|2021|8|1|18|22|29|1|N
16|3|2615|C|1|0|1|1972|113|13|0|1603|23|118|2|0|120|2021|8|1|18|46|21|1|N
16|4|364|C|2|0|2|1577|23|9|0|1604|8|36|3|0|39|2021|8|1|19|15|54|1|N
16|4|1675|B|1|0|1|1557|75|4|0|1604|6|50|2|1|53|2021|8|1|18|9|14|1|N
16|4|1701|C|1|0|1|1992|76|9|0|1604|29|318|0|0|318|2021|8|1|18|58|37|1|N
16|4|1719|C|1|0|1|1589|77|4|0|1604|15|102|5|0|107|2021|8|1|18|33|11|1|N
16|4|1732|C|1|0|1|1937|77|4|0|1604|16|76|2|0|78|2021|8|1|19|18|30|1|N
16|4|2369|C|1|0|3|1679|106|4|0|1604|1|44|0|1|45|2021|8|1|18|32|21|1|N
16|5|1370|B|1|0|1|1671|61|1|0|1605|13|52|1|0|53|2021|8|1|18|52|35|1|N
16|5|1373|B|1|0|3|1246|61|1|0|1605|11|89|0|2|91|2021|8|1|18|22|25|1|N
16|5|1568|C|1|0|1|1940|70|1|0|1605|9|45|0|0|45|2021|8|1|20|3|20|1|N
16|5|2450|C|2|0|1|1355|109|6|0|1605|26|63|0|1|64|2021|8|1|18|11|18|1|N
16|5|2451|C|1|0|1|1605|109|6|0|1605|27|112|0|0|112|2021|8|1|19|2|53|1|N
16|5|2459|C|1|0|1|1072|109|6|0|1605|28|56|0|1|57|2021|8|1|18|37|10|1|N
16|6|480|B|1|0|1|1319|34|12|0|1606|20|55|4|2|61|2021|8|1|18|16|10|1|N
16|6|482|B|1|0|1|1969|34|12|0|1606|25|64|1|1|66|2021|8|1|18|13|7|1|N
16|6|492|C|1|0|1|1490|34|12|0|1606|27|91|0|0|91|2021|8|1|18|9|17|1|N
16|6|901|C|1|0|2|1668|52|3|0|1606|9|85|2|2|89|2021|8|1|18|22|5|1|N
16|6|1650|C|1|0|2|1999|73|12|0|1606|17|109|3|2|114|2021|8|1|18|33|36|1|N
16|6|1824|B|1|0|3|1175|81|3|0|1606|8|78|1|0|79|2021|8|1|18|16|18|1|N
16|7|345|B|1|0|1|1697|21|5|0|1607|3|35|1|1|37|2021|8|1|19|53|10|1|N
16|7|1323|B|1|0|1|1599|57|5|0|1607|14|1|0|7|8|2021|8|1|18|31|7|1|N
16|7|1597|B|1|0|1|1962|71|7|0|1607|19|82|0|0|82|2021|8|1|18|22|58|1|N
16|7|1913|C|1|0|1|1442|86|7|0|1607|22|46|3|0|49|2021|8|1|18|46|35|1|N
16|7|2403|C|1|0|1|1465|108|7|0|1607|29|152|0|1|153|2021|8|1|18|22|56|1|N
16|8|953|B|1|0|1|1821|54|10|0|1608|7|143|1|1|145|2021|8|1|18|51|45|1|N
16|8|1193|B|1|0|1|1680|54|10|0|1608|18|78|0|1|79|2021|8|1|18|18|30|1|N
16|8|1193|C|1|0|1|1680|54|10|0|1608|18|71|1|0|72|2021|8|1|18|19|35|1|N
16|8|1201|B|1|0|1|1362|54|10|0|1608|16|94|1|0|95|2021|8|1|18|26|29|1|N
16|8|1256|C|1|0|3|1606|54|10|0|1608|2|26|0|0|26|2021|8|1|18|20|58|1|N
16|8|1283|C|3|0|1|1649|54|10|0|1608|21|122|1|1|124|2021|8|1|18|49|7|1|N
16|9|2189|B|1|0|1|1368|103|14|0|1609|9|91|2|0|93|2021|8|1|18|35|37|1|N
16|9|2238|C|1|0|1|1722|103|14|0|1609|6|86|0|1|87|2021|8|1|18|30|15|1|N
16|9|2250|B|1|0|1|1915|103|20|0|1609|22|97|0|0|97|2021|8|1|18|31|5|1|N
16|9|2250|C|1|0|1|1914|103|20|0|1609|22|90|0|0|90|2021|8|1|18|22|50|1|N
16|9|2267|B|1|0|1|1096|103|20|0|1609|13|84|0|0|84|2021|8|1|18|20|31|1|N
16|9|2299|B|1|0|1|1874|103|14|0|1609|2|43|0|0|43|2021|8|1|18|2|21|1|N
16|10|982|C|2|0|1|1576|54|11|0|1610|6|83|1|1|85|2021|8|1|18|39|2|1|N
16|10|1107|C|1|0|2|1976|54|11|0|1610|21|80|2|0|82|2021|8|1|18|56|58|1|N
16|10|1107|C|3|0|2|1976|54|11|0|1610|21|80|1|1|82|2021|8|1|18|58|15|1|N
16|10|1164|C|1|0|1|1741|54|17|0|1610|24|150|2|0|152|2021|8|1|18|52|12|1|N
16|10|1179|B|1|0|1|1798|54|17|0|1610|14|140|0|2|142|2021|8|1|19|34|44|1|N
16|10|1268|C|2|0|1|1706|54|17|0|1610|27|130|1|0|131|2021|8|1|18|44|49|1|N
16|11|802|C|1|0|2|1867|49|15|0|1611|29|58|1|2|61|2021|8|1|18|57|42|1|N
16|11|1456|C|1|0|2|1754|67|15|0|1611|5|216|0|0|216|2021|8|1|18|52|16|1|N
16|11|1463|C|1|0|1|1725|67|15|0|1611|1|67|1|0|68|2021|8|1|18|35|21|1|N
16|11|1491|C|2|0|3|1787|67|15|0|1611|4|17|2|0|19|2021|8|1|19|17|30|1|N
16|11|1805|C|1|0|1|1602|80|15|0|1611|16|27|1|1|29|2021|8|1|19|4|48|1|N
16|11|1815|B|1|0|3|1788|80|15|0|1611|13|22|0|0|22|2021|8|1|19|14|28|1|N
16|12|60|B|1|0|1|1995|6|23|0|1612|1|84|1|0|85|2021|8|1|18|54|20|1|N
16|12|71|B|1|0|1|1716|6|23|0|1612|3|115|1|1|117|2021|8|1|18|47|6|1|N
16|12|80|B|1|0|1|1932|6|23|0|1612|3|162|1|1|164|2021|8|1|19|14|24|1|N
16|12|125|B|1|0|3|1354|6|23|0|1612|7|35|0|1|36|2021|8|1|18|19|26|1|N
16|12|201|C|1|0|2|1971|12|21|0|1612|14|22|2|0|24|2021|8|1|18|10|25|1|N
16|12|1353|B|1|0|1|1474|59|23|0|1612|22|80|1|1|82|2021|8|1|18|29|48|1|N
17|1|193|C|1|0|1|1678|7|1|0|1701|5|155|1|0|156|2021|8|1|18|26|20|1|N
17|1|196|C|1|0|1|1574|7|1|0|1701|6|80|2|0|82|2021|8|1|19|50|34|1|N
17|1|215|C|1|0|1|1578|7|1|0|1701|9|118|4|1|123|2021|8|1|18|19|33|1|N
17|1|272|C|1|0|2|1814|7|2|0|1701|12|125|0|1|126|2021|8|1|19|39|20|1|N
17|1|288|C|1|0|1|1584|7|3|0|1701|19|158|5|1|164|2021|8|1|18|58|27|1|N
17|1|309|C|1|0|1|1513|7|3|0|1701|20|178|3|1|182|2021|8|1|18|39|51|1|N
17|2|396|B|1|0|1|1712|8|8|0|1702|3|89|0|1|90|2021|8|1|18|45|55|1|N
17|2|398|C|3|0|1|1714|8|8|0|1702|5|118|1|0|119|2021|8|1|19|25|42|1|N
17|2|487|C|1|0|1|1665|11|12|0|1702|11|83|2|0|85|2021|8|1|18|19|10|1|N
17|2|492|B|1|0|1|1772|11|12|0|1702|24|84|0|1|85|2021|8|1|19|17|30|1|N
17|2|798|C|1|0|1|1595|28|8|0|1702|27|104|0|0|104|2021|8|1|18|33|43|1|N
17|2|911|B|1|0|1|1446|11|12|0|1702|26|136|3|0|139|2021|8|1|19|11|53|1|N
17|3|49|B|1|0|1|2021|4|10|0|1703|8|188|4|1|193|2021|8|1|18|43|32|1|N
17|3|54|B|1|0|1|2074|4|10|0|1703|10|210|1|26|237|2021|8|1|19|2|31|1|N
17|3|125|B|1|0|2|1927|6|7|0|1703|13|172|2|0|174|2021|8|1|19|2|53|1|N
17|3|135|C|2|0|1|1836|6|7|0|1703|18|157|1|1|159|2021|8|1|18|40|30|1|N
17|3|179|C|1|0|1|2139|6|7|0|1703|23|163|2|2|167|2021|8|1|18|50|11|1|N
17|3|660|C|1|0|1|1382|19|11|0|1703|26|204|0|0|204|2021|8|1|18|51|6|1|N
17|4|3|B|1|0|1|1346|1|9|0|1704|1|123|1|0|124|2021|8|1|19|1|25|1|N
17|4|3|C|1|0|1|1346|1|9|0|1704|1|128|3|0|131|2021|8|1|18|50|21|1|N
17|4|549|C|1|0|1|1373|14|9|0|1704|10|257|1|0|258|2021|8|1|19|36|33|1|N
17|4|619|C|1|0|1|1737|18|5|0|1704|15|119|1|0|120|2021|8|1|19|22|34|1|N
17|4|649|C|1|0|1|1173|18|5|0|1704|23|98|0|1|99|2021|8|1|18|29|12|1|N
17|4|885|B|1|0|1|1360|31|9|0|1704|29|120|0|0|120|2021|8|1|18|49|24|1|N
17|5|13|C|1|0|2|1676|2|4|0|1705|17|217|1|0|218|2021|8|1|19|18|1|1|N
17|5|673|C|1|0|1|1846|20|3|0|1705|5|238|2|0|240|2021|8|1|19|45|25|1|N
17|5|678|C|1|0|1|1730|20|3|0|1705|5|119|0|0|119|2021|8|1|19|20|5|1|N
17|5|697|C|1|0|2|1910|22|4|0|1705|24|145|1|0|146|2021|8|1|18|24|42|1|N
17|5|810|C|1|0|1|1612|29|12|0|1705|8|189|3|0|192|2021|8|1|18|43|53|1|N
17|5|864|C|1|0|1|1800|30|4|0|1705|19|104|0|1|105|2021|8|1|18|47|28|1|N
18|1|258|C|1|0|2|1567|9|3|0|1801|10|29|2|0|31|2021|8|1|19|38|8|2|N
18|1|442|B|1|0|1|1529|15|5|0|1801|22|83|0|0|83|2021|8|1|19|32|38|1|N
18|1|460|C|1|0|3|1959|15|4|0|1801|12|117|0|0|117|2021|8|1|19|31|19|1|N
18|1|511|B|1|0|3|1697|15|5|0|1801|16|63|0|0|63|2021|8|1|19|24|21|1|N
18|1|575|C|1|0|1|1790|16|2|0|1801|4|156|0|1|157|2021|8|1|20|5|23|1|N
18|2|617|C|1|0|1|1661|17|8|0|1802|7|123|1|0|124|2021|8|1|19|19|51|1|N
18|2|663|C|1|0|1|1502|17|6|0|1802|24|189|2|1|192|2021|8|1|19|37|41|1|N
18|2|694|B|1|0|1|1697|17|12|0|1802|29|86|0|0|86|2021|8|1|19|32|6|1|N
18|2|764|B|1|0|1|1501|17|14|0|1802|16|130|1|0|131|2021|8|1|19|39|38|1|N
18|2|885|B|1|0|1|1331|17|8|0|1802|6|114|1|0|115|2021|8|1|19|52|6|1|N
18|2|963|C|1|0|1|1535|17|7|0|1802|11|55|1|0|56|2021|8|1|19|7|46|1|N
18|3|100|B|1|0|1|1604|4|17|0|1803|29|71|0|0|71|2021|8|1|19|26|0|1|N
18|3|112|C|2|0|1|1897|4|17|0|1803|22|95|0|0|95|2021|8|1|19|9|1|1|N
18|3|217|C|1|0|2|1944|7|16|0|1803|5|113|0|0|113|2021|8|1|19|30|57|1|N
18|3|847|C|2|0|1|1781|19|14|0|1803|16|105|2|0|107|2021|8|1|19|55|53|1|N
18|3|867|C|1|0|3|1274|20|13|0|1803|32|41|0|0|41|2021|8|1|20|6|10|1|N
18|3|975|C|1|0|2|1934|4|18|0|1803|22|91|0|2|93|2021|8|1|19|8|28|1|N
19|1|386|C|2|0|1|1525|19|18|0|1901|34|39|3|0|42|2021|8|1|18|41|15|1|N
19|1|403|C|1|0|1|1837|19|18|0|1901|24|18|1|0|19|2021|8|1|18|19|8|1|N
19|1|408|B|1|0|1|1944|19|18|0|1901|25|31|2|0|33|2021|8|1|18|23|20|1|N
19|1|2006|C|4|0|1|1658|48|18|0|1901|20|48|0|0|48|2021|8|1|18|16|51|1|N
19|1|2071|C|1|0|1|1771|48|19|0|1901|9|97|3|0|100|2021|8|1|18|17|39|1|N
19|1|2078|B|1|0|1|1389|48|19|0|1901|10|66|0|0|66|2021|8|1|18|43|11|1|N
19|2|108|C|5|0|1|1970|6|5|0|1902|24|82|0|0|82|2021|8|1|19|0|21|1|N
19|2|115|C|1|0|1|1893|6|5|0|1902|30|59|0|0|59|2021|8|1|19|19|55|1|N
19|2|2428|C|1|0|1|1505|6|5|0|1902|11|76|1|0|77|2021|8|1|18|25|15|1|N
19|2|2475|B|1|0|1|1975|6|5|0|1902|22|92|1|0|93|2021|8|1|18|52|14|1|N
19|2|2502|B|1|0|1|1526|6|5|0|1902|19|56|0|0|56|2021|8|1|18|13|12|1|N
19|2|2721|C|2|0|1|1646|25|5|0|1902|35|47|0|0|47|2021|8|1|18|54|14|1|N
19|3|432|C|1|0|1|1561|21|25|0|1903|11|44|0|0|44|2021|8|1|18|28|56|1|N
19|3|433|C|4|0|1|2067|21|17|0|1903|27|41|1|1|43|2021|8|1|18|16|3|1|N
19|3|457|C|1|0|1|2064|21|25|0|1903|14|70|2|0|72|2021|8|1|18|23|20|1|N
19|3|473|C|1|0|1|1673|21|17|0|1903|26|48|0|0|48|2021|8|1|18|50|42|1|N
19|3|2155|C|1|0|1|1481|21|25|0|1903|11|29|0|0|29|2021|8|1|18|27|32|1|N
19|3|2516|B|1|0|1|1793|21|25|0|1903|17|64|2|0|66|2021|8|1|18|42|29|1|N
19|4|1838|C|1|0|1|1706|47|11|0|1904|5|75|0|1|76|2021|8|1|18|52|11|1|N
19|4|1893|C|1|0|1|1577|47|10|0|1904|21|72|3|0|75|2021|8|1|19|10|14|1|N
19|4|1928|B|1|0|1|1351|47|9|0|1904|31|68|0|0|68|2021|8|1|18|49|39|1|N
19|4|1964|C|2|0|1|1722|47|9|0|1904|25|62|1|0|63|2021|8|1|18|53|47|1|N
19|4|1969|C|1|0|1|1551|47|9|0|1904|29|77|2|1|80|2021|8|1|18|17|42|1|N
19|4|1990|C|1|0|1|1069|47|9|0|1904|38|53|1|0|54|2021|8|1|18|15|10|1|N
19|5|977|C|1|0|1|1486|40|11|0|1905|1|61|0|0|61|2021|8|1|18|13|42|1|N
19|5|1456|B|1|0|1|1287|40|2|0|1905|13|15|0|0|15|2021|8|1|18|4|5|1|N
19|5|1458|B|1|0|1|1920|40|1|0|1905|17|37|3|0|40|2021|8|1|18|11|38|1|N
19|5|2128|C|1|0|1|1405|40|1|0|1905|23|59|1|0|60|2021|8|1|18|16|12|1|N
19|5|2129|B|1|0|1|1492|40|1|0|1905|24|74|1|0|75|2021|8|1|19|22|18|1|S
19|5|2134|C|5|0|1|2073|40|1|0|1905|28|77|1|0|78|2021|8|1|18|19|39|1|N
19|6|1064|C|1|0|1|1249|40|4|0|1906|29|32|0|0|32|2021|8|1|18|38|24|1|N
19|6|1068|C|1|0|1|2065|40|4|0|1906|31|89|6|0|95|2021|8|1|18|48|39|1|N
19|6|1501|C|1|0|1|1747|40|2|0|1906|13|94|3|0|97|2021|8|1|18|17|49|1|N
19|6|1594|C|1|0|1|1892|40|2|0|1906|19|74|3|0|77|2021|8|1|18|29|58|1|N
19|6|1605|C|1|0|1|1812|40|4|0|1906|20|64|0|0|64|2021|8|1|18|16|26|1|N
19|6|2808|B|1|0|1|2008|40|3|0|1906|2|44|2|0|46|2021|8|1|18|8|32|1|N
19|7|2|C|1|0|2|1251|1|20|0|1907|44|38|1|0|39|2021|8|1|18|27|38|1|N
19|7|352|B|1|0|3|1814|18|20|0|1907|2|15|0|0|15|2021|8|1|19|9|51|1|N
19|7|1743|C|1|0|1|1627|45|21|0|1907|25|68|3|0|71|2021|8|1|19|0|1|1|N
19|7|2278|C|2|0|1|1651|18|20|0|1907|9|36|1|0|37|2021|8|1|18|9|18|1|N
19|7|2574|C|2|0|1|2053|18|20|0|1907|17|38|0|0|38|2021|8|1|18|40|15|1|N
19|7|2784|C|1|0|1|2049|46|21|0|1907|30|28|0|0|28|2021|8|1|19|19|6|1|N
19|8|690|C|1|0|1|1514|26|15|0|1908|27|52|1|0|53|2021|8|1|18|11|26|1|N
19|8|694|C|2|0|1|2030|26|14|0|1908|28|66|2|0|68|2021|8|1|18|13|11|1|N
19|8|2251|C|1|0|1|1818|6|7|0|1908|15|51|0|0|51|2021|8|1|18|7|1|1|N
19|8|2703|C|1|0|1|2058|26|14|0|1908|31|90|3|0|93|2021|8|1|18|30|21|1|N
19|8|2704|C|1|0|1|1429|26|14|0|1908|30|64|0|1|65|2021|8|1|18|9|0|1|N
19|8|2899|C|1|0|1|1110|26|14|0|1908|6|56|2|0|58|2021|8|1|18|15|29|1|N
19|9|28|B|1|0|1|1235|4|26|0|1909|12|34|3|0|37|2021|8|1|19|26|37|1|N
19|9|519|B|1|0|2|1822|24|26|0|1909|29|88|3|9|100|2021|8|1|19|11|45|1|N
19|9|883|C|1|0|1|1648|34|24|0|1909|25|38|0|1|39|2021|8|1|19|33|51|1|N
19|9|898|B|1|0|3|1210|34|24|0|1909|25|17|2|0|19|2021|8|1|19|35|17|1|N
19|9|898|C|1|0|3|1210|34|24|0|1909|25|14|2|0|16|2021|8|1|19|36|24|1|N
19|9|934|C|1|0|1|1676|39|24|0|1909|16|46|0|0|46|2021|8|1|18|58|7|1|N
19|10|1133|C|1|0|1|1578|40|6|0|1910|2|37|0|0|37|2021|8|1|18|16|51|1|N
19|10|1134|C|1|0|1|1766|40|6|0|1910|1|78|2|3|83|2021|8|1|18|10|37|1|N
19|10|1258|B|1|0|1|1861|40|6|0|1910|8|95|1|1|97|2021|8|1|18|24|25|1|N
19|10|1304|C|1|0|1|1983|40|6|0|1910|19|88|4|0|92|2021|8|1|18|58|20|1|N
19|10|1331|B|1|0|1|1807|40|8|0|1910|21|63|0|64|127|2021|8|1|18|29|55|1|N
19|10|1682|B|1|0|1|2009|40|6|0|1910|7|77|2|0|79|2021|8|1|19|10|35|1|N
19|11|577|B|1|0|1|1521|26|12|0|1911|6|80|2|0|82|2021|8|1|18|10|43|1|N
19|11|584|B|1|0|1|1839|26|12|0|1911|7|126|5|1|132|2021|8|1|18|17|35|1|N
19|11|636|C|2|0|1|1933|26|15|0|1911|2|79|1|1|81|2021|8|1|18|13|13|1|N
19|11|731|B|1|0|1|1330|26|13|0|1911|19|100|1|0|101|2021|8|1|18|40|43|1|N
19|11|788|B|1|0|1|1766|26|12|0|1911|29|36|0|0|36|2021|8|1|18|36|29|1|N
19|11|798|B|1|0|1|1733|26|13|0|1911|27|66|0|0|66|2021|8|1|18|57|43|2|N
19|12|177|C|2|0|1|1594|9|23|0|1912|2|96|1|0|97|2021|8|1|18|34|19|1|N
19|12|1703|C|1|0|1|1809|42|23|0|1912|41|31|0|0|31|2021|8|1|18|10|54|1|N
19|12|2363|B|1|0|2|1636|32|22|0|1912|26|36|0|0|36|2021|8|1|18|13|51|1|N
19|12|2381|C|1|0|1|1544|32|22|0|1912|30|33|0|0|33|2021|8|1|18|8|43|1|N
19|12|2392|C|1|0|1|2012|32|22|0|1912|35|36|2|0|38|2021|8|1|18|14|31|1|N
19|12|2879|B|1|0|1|1813|32|22|0|1912|16|40|0|0|40|2021|8|1|18|26|9|1|N
20|1|3|C|1|0|1|1465|2|1|0|2001|2|230|0|0|230|2021|8|1|19|32|40|2|N
20|1|6|C|1|0|2|1897|2|1|0|2001|3|130|2|0|132|2021|8|1|19|15|38|1|N
20|1|33|C|1|0|3|1894|2|1|0|2001|4|167|2|1|170|2021|8|1|18|28|33|2|N
20|1|1087|C|2|0|2|1390|183|9|0|2001|24|202|1|0|203|2021|8|1|18|54|57|1|N
20|1|1386|C|1|0|3|1870|276|1|0|2001|6|133|2|0|135|2021|8|1|20|16|46|1|N
20|2|366|C|2|0|2|1600|45|9|0|2002|10|493|14|1093|1600|2021|8|1|19|4|38|1|N
20|2|856|B|1|0|3|1699|131|3|0|2002|26|73|6|5|84|2021|8|1|18|24|24|1|N
20|2|1129|B|1|0|2|1950|193|4|0|2002|6|288|2|0|290|2021|8|1|19|31|7|1|N
20|2|1244|C|1|0|1|1959|227|12|0|2002|7|205|5|1|211|2021|8|1|18|45|52|1|N
20|2|1267|C|1|0|2|1454|234|4|0|2002|23|48|3|5|56|2021|8|1|18|50|11|1|N
20|2|2131|C|1|0|1|1630|491|4|0|2002|5|22|7|0|29|2021|8|1|20|18|39|1|N
20|3|207|C|2|0|1|2006|37|6|0|2003|6|256|1|0|257|2021|8|1|19|2|59|1|N
20|3|222|C|1|0|1|1856|37|6|0|2003|2|147|1|0|148|2021|8|1|18|36|1|1|N
20|3|1605|B|1|0|1|1993|339|15|0|2003|31|166|2|0|168|2021|8|1|20|0|8|1|N
20|3|1725|B|1|0|1|1746|386|15|0|2003|22|358|4|1|363|2021|8|1|18|49|21|1|N
20|3|1728|B|1|0|3|1576|386|15|0|2003|19|255|3|1|259|2021|8|1|19|10|5|1|N
20|3|1898|B|1|0|2|1726|428|5|0|2003|13|92|5|0|97|2021|8|1|18|39|14|1|N
20|4|620|C|1|0|1|1911|67|16|0|2004|30|267|1|0|268|2021|8|1|19|21|24|1|N
20|4|620|C|2|0|1|1911|67|16|0|2004|30|193|0|0|193|2021|8|1|19|23|34|1|N
20|4|959|B|1|0|2|1579|169|21|0|2004|34|50|1|1|52|2021|8|1|18|41|57|1|N
20|4|1915|C|1|0|2|1790|438|10|0|2004|10|208|2|1|211|2021|8|1|19|54|44|1|N
20|4|2167|C|2|0|2|1831|503|10|0|2004|13|32|2|1|35|2021|8|1|19|25|50|1|N
20|4|2387|C|2|0|1|1684|554|10|0|2004|13|16|1|0|17|2021|8|1|19|24|22|1|N
20|5|683|C|1|0|1|1974|76|19|0|2005|6|391|0|0|391|2021|8|1|19|3|11|1|N
20|5|824|B|1|0|3|1954|122|17|0|2005|19|35|0|0|35|2021|8|1|18|45|51|1|N
20|5|1183|C|1|0|3|1235|206|10|0|2005|28|165|9|1|175|2021|8|1|20|18|21|1|N
