ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|NUMERO_ARE|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO
13|7|740|C|10|0|15|M|1880|40
13|7|1215|B|1|0|21|U|1555|61
13|7|1632|C|1|0|32|R|1557|83
14|1|2208|C|1|0|15|R|1659|84
14|1|1831|C|2|0|2|M|1906|63
14|1|2183|B|1|0|16|M|1345|84
14|1|2195|B|1|0|16|U|1906|84
14|1|2186|B|1|0|13|U|1497|84
14|1|1552|B|1|0|24|U|1625|42
14|2|2076|B|1|0|21|M|1475|75
14|2|2084|B|1|0|19|U|1113|75
14|2|2098|B|1|0|25|U|1735|76
14|2|1767|C|1|0|9|R|1417|55
14|2|1708|C|1|0|14|U|1795|55
14|2|1713|C|1|0|13|M|1990|55
14|3|120|C|1|0|16|M|1984|125
14|3|2856|C|1|0|1|M|1931|117
14|3|2354|C|1|0|28|M|1526|94
14|3|2389|C|2|0|34|M|1801|94
14|3|115|C|1|0|20|U|1830|8
14|3|2362|C|2|0|32|U|1474|94
14|4|3475|C|2|0|8|U|1664|120
14|4|3001|C|1|0|26|U|1662|120
14|4|2915|B|1|0|9|U|2045|120
14|4|2962|B|1|0|14|U|1942|120
14|4|2933|C|1|0|5|U|1498|120
14|4|2927|C|1|0|12|U|1451|120
14|5|1943|C|3|0|8|U|1812|69
14|5|1943|B|1|0|8|U|1813|69
14|5|2214|C|2|0|27|M|1387|85
14|5|296|C|1|0|2|M|1640|20
14|5|1967|C|1|0|15|U|1657|69
14|5|1958|B|1|0|11|U|1508|69
14|6|3511|C|1|0|32|U|1853|120
14|6|3383|B|1|0|30|U|1715|120
14|6|2969|C|4|0|4|U|1924|120
14|6|2903|B|1|0|1|U|1718|120
14|6|3033|C|4|0|14|U|2086|120
14|6|3567|C|1|0|29|U|1779|120
14|7|2671|C|1|0|2|U|1355|102
14|7|2675|C|5|0|5|M|1952|102
14|7|2676|C|6|0|9|U|1836|102
14|7|2676|C|7|0|9|U|1836|102
14|7|2651|B|1|0|12|U|1647|102
14|7|2697|C|1|0|17|U|1663|102
14|8|1115|B|1|0|29|U|1512|41
14|8|1046|B|1|0|16|U|1638|41
14|8|1068|B|1|0|17|U|1487|41
14|8|962|C|2|0|15|U|1506|41
14|8|1256|C|1|0|6|U|1712|41
14|8|3356|B|1|0|20|U|1432|41
14|9|1234|C|1|0|9|U|1862|41
14|9|1233|B|1|0|8|U|1811|41
14|9|1267|B|1|0|19|U|1754|41
14|9|660|C|2|0|29|U|1528|41
14|9|655|C|1|0|26|U|1952|41
14|9|1192|C|1|0|1|U|1214|41
14|10|3083|B|1|0|6|U|1959|120
14|10|3236|C|2|0|1|R|1418|120
14|10|3147|C|2|0|18|U|1667|120
14|10|3161|C|2|0|19|U|1722|120
14|10|3079|C|1|0|8|U|1637|120
14|10|3137|B|1|0|11|U|1263|120
14|11|1478|B|1|0|29|U|1396|41
14|11|1478|C|1|0|29|U|1395|41
14|11|1496|B|1|0|24|U|1976|41
14|11|752|C|2|0|11|U|1362|41
14|11|1380|B|1|0|9|U|1417|41
14|11|714|B|1|0|5|U|1649|41
14|12|3407|C|1|0|28|M|2068|98
14|12|2445|B|1|0|9|M|1969|98
14|12|3413|C|4|0|32|U|2061|98
14|12|3413|C|1|0|32|U|2061|98
14|12|3453|C|6|0|31|M|2051|98
14|12|2456|C|1|0|3|U|1462|98
14|13|3193|B|1|0|6|U|1774|120
14|13|2605|B|1|0|21|U|1495|99
14|13|2618|B|1|0|19|U|1833|99
14|13|3204|C|1|0|5|U|1155|99
14|13|3207|C|1|0|11|U|1419|120
14|13|2616|C|3|0|28|U|1830|99
14|14|990|C|1|0|18|U|1598|41
14|14|1533|C|1|0|22|U|1395|41
14|14|793|B|1|0|26|U|1746|41
14|14|802|B|1|0|1|U|1364|41
14|14|873|B|1|0|34|U|1092|41
14|14|925|C|1|0|12|U|1434|41
14|15|1914|B|1|0|28|U|1610|68
14|15|1926|B|1|0|30|R|1951|68
14|15|263|C|1|0|14|U|1199|18
14|15|170|B|1|0|4|M|1841|13
14|15|1635|B|1|0|18|M|1761|49
14|15|2756|C|1|0|32|R|1462|106
14|16|2538|B|1|0|11|U|1112|99
14|16|2517|B|1|0|6|U|1511|99
14|16|2520|B|1|0|6|U|1738|99
14|16|3612|C|1|0|32|U|1383|99
14|16|2586|C|1|0|25|U|1572|99
14|16|2530|C|2|0|10|U|1816|99
14|17|2831|B|1|0|27|U|2038|114
14|17|403|B|1|0|5|R|1749|25
14|17|397|C|1|0|5|U|1562|25
14|17|472|B|1|0|6|U|1513|31
14|17|2898|C|2|0|28|R|1662|119
14|17|19|C|1|0|1|U|1194|2
14|18|58|C|1|0|2|U|1360|6
14|18|72|C|2|0|4|M|1638|6
14|18|2006|C|1|0|22|M|1278|70
14|18|194|B|1|0|18|U|1797|15
14|18|207|C|2|0|20|U|1496|15
14|18|316|C|1|0|29|U|1927|22
14|19|2773|B|1|0|29|U|1855|109
14|19|2777|C|1|0|29|U|1222|109
14|19|2254|B|1|0|23|R|1603|86
14|19|2018|B|1|0|18|M|1106|71
14|19|335|C|1|0|3|U|1076|23
14|19|380|C|1|0|11|U|1797|23
14|20|2049|C|5|0|16|M|1995|72
14|20|2691|C|2|0|28|U|1885|102
14|20|2695|C|1|0|23|M|1837|102
14|20|10|C|1|0|2|M|1515|1
14|20|2027|C|2|0|9|U|1556|72
14|20|5|B|1|0|1|M|1604|1
15|1|5707|C|1|0|35|R|1735|113
15|1|3|C|1|0|5|U|1933|1
15|1|2568|C|1|0|22|R|1214|57
15|1|2571|B|1|0|21|R|1997|57
15|1|1081|B|1|0|12|M|1728|27
15|1|2286|B|1|0|16|R|1816|46
15|2|5467|B|1|0|10|U|1135|109
15|2|5466|B|1|0|10|U|1310|109
15|2|5572|B|1|0|22|U|1486|110
15|2|5468|C|1|0|6|U|1509|109
15|2|3044|C|4|0|4|M|1700|59
15|2|2243|B|1|0|1|M|1495|45
15|3|2198|C|1|0|15|U|1563|43
15|3|6585|C|1|0|15|U|1539|43
15|3|2329|C|1|0|29|U|1609|48
15|3|2215|C|2|0|21|U|1373|43
15|3|423|C|1|0|1|M|1371|14
15|3|2325|C|2|0|25|R|1514|48
15|4|3739|B|1|0|24|U|1400|61
15|4|3751|B|1|0|27|U|1953|61
15|4|3771|B|1|0|17|U|1629|61
15|4|3756|C|1|0|8|U|1144|61
15|4|3742|C|1|0|11|U|1880|61
15|4|3743|C|1|0|11|U|1791|61
15|5|4538|C|1|0|16|U|1576|93
15|5|3896|C|1|0|29|M|1956|66
15|5|6543|C|1|0|4|U|1361|2
15|5|4334|B|1|0|22|U|1603|85
15|5|4540|B|1|0|12|R|1823|93
15|5|51|C|1|0|2|U|1649|2
15|6|575|C|3|0|12|U|1746|20
15|6|5992|B|1|0|2|U|1700|34
15|6|555|C|1|0|9|U|1731|20
15|6|606|C|1|0|23|U|1034|20
15|6|527|B|1|0|16|U|1516|20
15|6|561|B|1|0|19|U|1452|20
15|7|906|C|3|0|27|M|1925|25
15|7|829|C|1|0|26|U|1674|25
15|7|759|C|4|0|22|U|1705|25
15|7|877|C|1|0|28|U|1159|25
15|7|6190|C|1|0|12|U|1962|25
15|7|797|B|1|0|5|U|1567|25
15|8|5554|B|1|0|21|U|1417|110
15|8|6176|B|1|0|8|U|1936|110
15|8|6179|B|1|0|13|U|1811|110
15|8|5557|C|4|0|22|U|1617|110
15|8|5628|C|1|0|7|U|1561|110
15|8|5483|B|1|0|1|U|1456|110
15|9|6595|B|1|0|34|R|1551|75
15|9|4043|C|1|0|36|R|1871|75
15|9|4069|B|1|0|30|R|1572|75
15|9|4070|C|1|0|31|R|1547|75
15|9|5750|B|1|0|15|R|1877|115
15|9|5755|B|1|0|14|R|1958|115
15|10|1771|C|1|0|20|U|1299|34
15|10|1774|C|1|0|18|U|1983|34
15|10|1777|C|2|0|17|U|1526|34
15|10|1789|B|1|0|14|U|1699|34
15|10|1798|B|1|0|12|U|1517|34
15|10|1738|C|2|0|24|U|1377|34
15|11|1349|C|2|0|12|U|1334|34
15|11|1357|C|2|0|16|U|1618|34
15|11|1358|B|1|0|16|U|1420|34
15|11|1347|C|1|0|26|U|1315|34
15|11|1364|B|1|0|21|U|1495|34
15|11|1365|B|1|0|21|U|1539|34
15|12|2078|C|1|0|26|U|1549|40
15|12|6132|C|1|0|9|U|1382|40
15|12|2136|C|1|0|16|U|1827|40
15|12|2132|B|1|0|12|U|1992|40
15|12|2133|B|1|0|14|U|1989|40
15|12|6071|B|1|0|2|U|1431|40
15|13|1867|C|1|0|5|U|1931|34
15|13|1862|C|2|0|3|U|1829|34
15|13|1915|B|1|0|13|U|1788|34
15|13|1920|B|1|0|11|U|1389|34
15|13|1561|C|1|0|20|U|1709|34
15|13|1574|C|1|0|23|U|1462|34
15|14|4990|B|1|0|4|U|1934|105
15|14|4986|C|1|0|4|U|1088|105
15|14|869|C|1|0|27|U|1515|25
15|14|291|B|1|0|16|U|1229|13
15|14|295|C|2|0|19|U|1448|13
15|14|857|B|1|0|30|U|1327|25
15|15|272|B|1|0|27|U|1929|13
15|15|273|B|1|0|26|U|1955|13
15|15|308|C|1|0|21|U|1708|13
15|15|410|C|1|0|3|U|1630|13
15|15|344|C|1|0|16|U|1889|13
15|15|340|C|1|0|17|U|1148|13
15|16|1399|C|1|0|4|U|1439|34
15|16|1449|C|1|0|15|U|1994|34
15|16|1372|C|1|0|3|U|1463|34
15|16|1373|C|1|0|6|U|1114|34
15|16|4816|C|1|0|21|U|1963|105
15|16|4803|B|1|0|28|U|1700|105
15|17|1486|C|1|0|24|U|1408|34
15|17|1683|C|1|0|10|U|1184|34
15|17|1439|C|1|0|14|U|1451|34
15|17|1704|B|1|0|19|U|1489|34
15|17|1723|B|1|0|21|U|1585|34
15|17|1431|B|1|0|12|U|1436|34
15|18|2007|C|2|0|33|U|1903|38
15|18|2060|C|2|0|17|U|1482|38
15|18|2027|C|3|0|15|M|2004|38
15|18|2065|C|1|0|20|U|1346|38
15|18|2308|C|1|0|14|M|1877|47
15|18|3914|C|1|0|2|M|1106|68
15|19|4960|B|1|0|24|U|1208|105
15|19|4913|C|2|0|14|U|1402|105
15|19|4969|B|1|0|11|U|1880|105
15|19|4969|C|1|0|11|U|1880|105
15|19|4890|C|1|0|23|U|1432|105
15|19|4849|B|1|0|4|U|1373|105
15|20|3163|B|1|0|4|U|1419|60
15|20|3243|B|1|0|19|U|1315|60
15|20|3244|B|1|0|19|U|1741|60
15|20|3451|C|2|0|25|U|1436|60
15|20|3398|B|1|0|26|U|1856|60
15|20|3410|B|1|0|27|U|1732|60
15|21|4753|C|1|0|13|U|1431|104
15|21|456|C|2|0|32|U|1845|15
15|21|2379|C|2|0|24|U|1636|51
15|21|3936|B|1|0|30|U|1039|69
15|21|4743|B|1|0|14|M|1359|104
15|21|463|B|1|0|31|U|1531|15
15|22|2576|C|1|0|18|U|1884|58
15|22|2888|B|1|0|14|U|1929|58
15|22|2763|B|1|0|12|U|1255|58
15|22|2796|B|1|0|13|U|1892|58
15|22|2797|B|1|0|13|U|1965|58
15|22|2813|B|1|0|20|U|1718|58
15|23|2237|C|1|0|29|M|1958|44
15|23|4143|C|1|0|12|R|1594|52
15|23|4713|C|1|0|20|R|1274|102
15|23|4702|C|1|0|23|U|1703|102
15|23|2390|B|1|0|8|U|1140|52
15|23|2397|B|1|0|1|R|1877|52
15|24|2932|C|1|0|6|U|1654|58
15|24|2991|B|1|0|12|U|1702|58
15|24|2993|B|1|0|11|U|1675|58
15|24|2970|C|1|0|11|U|1900|58
15|24|2618|B|1|0|10|U|1934|58
15|24|3029|C|2|0|21|U|1462|58
15|25|1217|C|1|0|9|U|1489|32
15|25|1154|B|1|0|8|U|1161|32
15|25|1197|B|1|0|13|U|1931|32
15|25|1205|B|1|0|24|U|1254|32
15|25|1207|B|1|0|20|U|1360|32
15|25|1166|C|1|0|16|U|1313|32
15|26|5275|C|1|0|13|U|1910|107
15|26|5271|C|2|0|15|U|1736|107
15|26|5278|B|1|0|14|U|1424|107
15|26|5286|B|1|0|6|U|1590|107
15|26|5287|B|1|0|11|U|1682|107
15|26|6434|C|1|0|26|U|2035|107
15|27|2519|C|2|0|27|U|1806|55
15|27|2548|C|1|0|33|U|1798|55
15|27|2479|B|1|0|22|U|1876|55
15|27|502|C|2|0|5|U|1886|18
15|27|2532|B|1|0|29|U|1737|55
15|27|2552|B|1|0|9|U|1811|56
15|28|5881|C|3|0|24|M|1833|121
15|28|1965|B|1|0|12|R|1848|36
15|28|1962|C|1|0|17|U|1920|36
15|28|6519|C|1|0|9|U|1645|36
